"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp","SID2"
10210,30,2,2,6,2,3,1,5,1,3,3,5,1,6,1.45454545454545,4.1,2.1,4.06666666666667,1.43333333333333,2.03333333333333,3.5,4.03333333333333,1.66666666666667,10210
10208,47,2,2,6,3,3,3,4,1,4,3,4,1,4,1.81081081081081,3.70212765957447,2.42553191489362,4.21276595744681,1.21276595744681,2.59574468085106,3.51351351351351,3.59574468085106,1.87234042553191,10208
10206,38,2,2,6,3,2,3,4,1,4,4,5,2,5,1.48387096774194,3.28947368421053,2.39473684210526,3.78947368421053,1.28947368421053,2.97368421052632,3.32258064516129,4.13157894736842,1.89473684210526,10206
10199,7,2,2,6,1,2,2,3,1,4,4,4,2,3,1.14285714285714,2.71428571428571,1.57142857142857,3.57142857142857,1,4,4.14285714285714,4.57142857142857,1.85714285714286,10199
10200,22,2,2,6,1,1,1,4,1,5,4,5,1,6,1,3.04545454545455,1.72727272727273,3.81818181818182,1.31818181818182,2.40909090909091,3.53333333333333,4.13636363636364,1.22727272727273,10200
10204,17,2,2,6,1,3,1,5,1,1,4,3,1,4,1.25,2.76470588235294,3.35294117647059,4.41176470588235,1.29411764705882,2.70588235294118,3.625,3.41176470588235,1.35294117647059,10204
10197,4,2,2,6,2,4,3,2,5,3,3.33333333333333,4,5,3,1.75,2.75,3,3,3.25,3,3.33333333333333,4,3.5,10197
10193,44,2,2,6,2.21428571428571,4,4,3,3,3,2.53846153846154,3,3,6,2.1969696969697,3.33333333333333,3.09090909090909,2.87878787878788,2.75757575757576,2.60606060606061,2.55477855477855,2.81818181818182,2.84848484848485,10193
10196,17,2,2,6,1,2,3,3,1,4,4,3,3,6,1.13333333333333,2.64705882352941,2.17647058823529,3.88235294117647,1.29411764705882,3.05882352941176,3.93333333333333,3.76470588235294,1.82352941176471,10196
10194,16,2,2,6,1,4,2,4,1,4,3,4,1,2,1.58333333333333,3.375,2.9375,4,1.5,2.9375,3.25,3.375,2,10194
10190,16,2,2,6,2,3,1,2,2,4,3,3,2,4,1.53846153846154,3.0625,2,3.1875,1.1875,3.125,3.53846153846154,3.75,2.625,10190
10187,26,2,2,6,1,4,3,4,1,3,3,4,1,5,1.5,3.65384615384615,3.15384615384615,4,1.19230769230769,2.88461538461538,3.31818181818182,3.73076923076923,2.19230769230769,10187
10188,46,2,2,6,1,4,4,3,4,2,2,3,3,5,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304,10188
10186,19,2,2,6,1,2,4,4,1,3,4,3,3,5,1.9375,3.31578947368421,2.42105263157895,2.73684210526316,2.52631578947368,2,3.0625,2.73684210526316,3.15789473684211,10186
10185,5,2,2,6,1,4,3,3,1,1,1,2,1,3,1,2.4,1.8,2.8,1,3,2.2,3.8,1.8,10185
10171,19,2,2,6,2,3,4,2,2,3,3,4,2,5,2.46666666666667,3.10526315789474,2.36842105263158,2.94736842105263,1.73684210526316,2.73684210526316,3.33333333333333,3.78947368421053,2.57894736842105,10171
10181,53,2,2,6,2,2,3,3,2,4,3,3,3,4,1.54901960784314,2.88679245283019,2.37735849056604,3,1.79245283018868,2.88679245283019,2.98039215686275,3.26415094339623,2.60377358490566,10181
10184,53,2,2,6,1,3,2,4,1,4,4,5,2,5,1.30769230769231,3.39622641509434,2.69811320754717,3.58490566037736,1.18867924528302,2.43396226415094,3.97368421052632,3.9811320754717,2.49056603773585,10184
10174,35,2,2,6,1,2,3,3,2,3,3,3,2,4,1.25,3.31428571428571,3.2,3.17142857142857,2.11428571428571,2.54285714285714,3.42857142857143,2.91428571428571,2.45714285714286,10174
10178,16,2,2,6,1,2,2,3,1,2,3,3,3,3,1.25,2.625,1.875,3.1875,1,2.5625,3,3.5,1.6875,10178
10177,40,2,2,6,2,1,4,2,2,4,4,3,4,3,2.22222222222222,2.525,2.85,2.875,2.35,3.225,3.5,3.025,3.075,10177
10172,50,2,2,6,2,4,3,4,1,3,3,4,1,2,1.92307692307692,3.52,3.28,3.56,1.3,2.32,3.20512820512821,3.5,1.76,10172
10176,12,2,2,6,1,2,1,3,2,4,4,2,1,5,1.11111111111111,3.16666666666667,2.33333333333333,3.83333333333333,1.66666666666667,3.5,2.88888888888889,2.83333333333333,2,10176
10175,44,2,2,6,1.71428571428571,5,2,2,3,1,2.39285714285714,5,4,3,1.71428571428571,3.47727272727273,2.90909090909091,3.09090909090909,2.97727272727273,2.09090909090909,2.39285714285714,3.34090909090909,2.72727272727273,10175
10173,41,2,2,6,1,2,3,4,1,4,3,4,2,5,1.41176470588235,2.95121951219512,2.73170731707317,4.02439024390244,1.1219512195122,2.78048780487805,3.38235294117647,4.1219512195122,1.58536585365854,10173
10155,49,2,2,6,1,5,3,4,1,1,3,5,1,4,1.86486486486486,3.57142857142857,3.26530612244898,3.71428571428571,1.75510204081633,2.85714285714286,3.40540540540541,3.30612244897959,2.02040816326531,10155
10161,37,2,2,6,1,3,3,4,1,3,3,4,3,5,1.79166666666667,3.72972972972973,3.37837837837838,3.67567567567568,1.56756756756757,2.43243243243243,3.08333333333333,3.32432432432432,2.54054054054054,10161
10164,41,2,2,6,1,3,4,3,2,3,4,2,3,5,1.4375,3.31707317073171,3.02439024390244,3.19512195121951,1.68292682926829,2.75609756097561,3.625,3.02439024390244,2.4390243902439,10164
10159,21,2,2,6,2,3,3,4,1,5,4,5,2,6,2.19047619047619,3.23809523809524,3.42857142857143,3.38095238095238,2.14285714285714,2.80952380952381,3.04761904761905,3.28571428571429,2.14285714285714,10159
10153,54,2,2,6,1,3,2,3,1,4,4,5,3,6,1.11428571428571,3.85185185185185,2.38888888888889,3.46296296296296,2.77777777777778,1.77777777777778,3.22857142857143,3.72222222222222,2.46296296296296,10153
10158,26,2,2,6,1,1,4,3,2,3,4,3,2,5,1.2,3.15384615384615,3.76923076923077,3.19230769230769,1.65384615384615,2.96153846153846,3.23809523809524,3.42307692307692,2.76923076923077,10158
10160,27,2,2,6,1,5,4,3,2,2,2,2,2,6,1.88461538461538,2.92592592592593,3.25925925925926,3.25925925925926,2.03703703703704,3.03703703703704,3.19230769230769,3.07407407407407,2.55555555555556,10160
10157,37,2,2,6,3,1,1,2,1,4,4,5,2,4,1.53333333333333,2.86486486486486,1.48648648648649,3.48648648648649,1.21621621621622,3.37837837837838,4.2258064516129,4.97297297297297,1.86486486486486,10157
10154,29,2,2,6,2,5,2,4,1,2,4,3,1,4,1.05555555555556,4.13793103448276,3.20689655172414,4.41379310344828,1.03448275862069,1.93103448275862,3.42105263157895,3.03448275862069,1.86206896551724,10154
10150,48,2,2,6,1,1,1,3,2,5,5,5,3,4,1.02439024390244,3.29166666666667,2.83333333333333,3.8125,1.95833333333333,3.08333333333333,4.66666666666667,3.64583333333333,2.125,10150
10149,23,2,2,6,1,2,4,4,1,4,5,3,2,4,1.20909090909091,2.72727272727273,2.04545454545455,3.18181818181818,1.09090909090909,3.40909090909091,3.85,4,2.40909090909091,10149
10151,31,2,2,6,1,3,3,2,1,3,3,3,3,2,1.375,3.58064516129032,3,3.7741935483871,1.03225806451613,2.41935483870968,3.08333333333333,3.16129032258065,1.51612903225806,10151
10148,19,2,2,6,1,5,3,5,2,1,1,4,1,5,1,3.57894736842105,2.63157894736842,4,1.47368421052632,2.42105263157895,3.33333333333333,3.63157894736842,1.47368421052632,10148
10143,46,2,2,6,2,3,3,2,3,4,2,4,4,6,2.025,3.58695652173913,2.78260869565217,3.47826086956522,2.19565217391304,2.76086956521739,3.3,3.1304347826087,2.52173913043478,10143
10130,44,2,2,6,3,5,5,5,1,2,3,3,1,5,1.55555555555556,3.06818181818182,2.36363636363636,3.90909090909091,1.29545454545455,2.56818181818182,3.08333333333333,3.13636363636364,1.47727272727273,10130
10145,31,2,2,6,1,3,2,2,1,3,3,5,3,5,1,2.64516129032258,2.32258064516129,3.09677419354839,1.48387096774194,3.09677419354839,3.51851851851852,4.64516129032258,1.90322580645161,10145
10116,24,2,2,6,1,3,2,5,1,3,5,5,2,4,1.34782608695652,3.29166666666667,2.66666666666667,3.875,1,2.875,4.04347826086957,4.33333333333333,2.20833333333333,10116
10139,21,2,2,6,1,2,1,4,1,4,3,4,2,5,1,1.95238095238095,1.57142857142857,3.23809523809524,1,3.47619047619048,3.42857142857143,3.80952380952381,2.66666666666667,10139
10147,21,2,2,6,1,4,1,1,2,3,3,4,4,5,1.36842105263158,3.14285714285714,2.80952380952381,3.33333333333333,2.28571428571429,2.52380952380952,3.31578947368421,3.66666666666667,2.38095238095238,10147
10144,38,2,2,6,1,3,2,2,2,5,3,3,3,5,2.08823529411765,3.07894736842105,2.07894736842105,3.31578947368421,1.28947368421053,2.89473684210526,3.11764705882353,4.31578947368421,2.31578947368421,10144
10128,36,2,2,6,1,3,2,4,1,3,3,4,2,5,1.29411764705882,3.27777777777778,2.16666666666667,3.91666666666667,1.05555555555556,2.33333333333333,3.02941176470588,3.16666666666667,1.94444444444444,10128
10114,26,2,2,6,1,3,2,4,1,5,5,5,3,3,1.20761904761905,2.52,1.92,4.2,1.72,3.88,4.63428571428571,4.8,2.92,10114
10107,46,2,2,6,1,5,4,2,2,2,2,4,3,4,1.15555555555556,3.19565217391304,2.58695652173913,3.30434782608696,1.30434782608696,3.19565217391304,2.48888888888889,3.71739130434783,2.5,10107
10127,43,2,2,6,1,4,5,5,1,2,1,3,1,2,1.54936120789779,3.07142857142857,2.66666666666667,3.38095238095238,1.21428571428571,2.80952380952381,2.4006968641115,3.30952380952381,2.21428571428571,10127
10141,37,2,2,6,1,1,1,5,1,5,5,5,1,6,1,2.67567567567568,1.7027027027027,4.13513513513514,1.02702702702703,3.86486486486486,4.14285714285714,4.89189189189189,1.24324324324324,10141
10122,34,2,2,6,1,5,2,3,2,1,3,3,4,3,1.63636363636364,4.29411764705882,3.67647058823529,3.5,2.5,1.97058823529412,2.04545454545455,3.08823529411765,2.85294117647059,10122
10138,9,2,2,6,3,2,2,3,2,3,3,4,2,4,2,2.66666666666667,2.77777777777778,2.88888888888889,1.77777777777778,2.55555555555556,2.875,3,2.44444444444444,10138
10109,48,2,2,6,1.02272727272727,3,2,4,1,5,4.18181818181818,5,1,5,1.02272727272727,2.66666666666667,2.0625,4.04166666666667,1.04166666666667,3.79166666666667,4.18181818181818,4.72916666666667,1.375,10109
10121,26,2,2,6,1,3,3,4,1,3,4,4,2,4,1.16,3.15384615384615,2.42307692307692,3.19230769230769,1.5,3.03846153846154,4.08,4.46153846153846,2.11538461538462,10121
10124,50,2,2,6,1,2,2,3,1,4,4,4,2,5,1,3.56,2.54,4.2,1.2,2.54,4.3695652173913,2.96,1.3,10124
10133,17,2,2,6,1,3,4,5,1,2,2,2,1,3,1.28571428571429,4,3.47058823529412,3.64705882352941,2.05882352941176,2.35294117647059,2.71428571428571,2.29411764705882,2,10133
10118,49,2,2,6,1,2,2,4,2,4,4,4,2,5,1.03225806451613,3.16326530612245,2.79591836734694,3.16326530612245,2.02040816326531,2.40816326530612,3.25806451612903,4.04081632653061,2.08163265306122,10118
10110,12,2,2,6,1,3,4,4,1,3,3,3,2,5,1.59504132231405,2.81818181818182,2.81818181818182,3.27272727272727,1.45454545454545,3,3,3.36363636363636,2,10110
10112,41,2,2,6,2.23333333333333,5,2,4,3,1,4.2,5,2,5,2.21416666666667,3.375,2.9,3.8,3.25,2.3,4.205,3.775,2.325,10112
10108,32,2,2,6,1,5,1,4,1,2,3,5,2,5,1.8,2.96875,2.40625,3.9375,1.46875,3,3.1,3.375,1.9375,10108
101,42,2,2,6,1.96774193548387,4,5,5,2,2,2.2258064516129,2,3,3,1.96774193548387,3.19047619047619,3.14285714285714,3.04761904761905,2.61904761904762,2.5952380952381,2.2258064516129,3,2.85714285714286,101
10113,47,2,2,6,2,3,3,4,2,3,3,4,1,4,1.54285714285714,3.23404255319149,1.93617021276596,3.38297872340426,1.65957446808511,3.38297872340426,3.71428571428571,4.02127659574468,2.14893617021277,10113
10129,49,2,2,6,2,5,3,3,4,1,3.475,4,3,6,2,3.6530612244898,2.95918367346939,3.02040816326531,2.53061224489796,2.55102040816327,3.475,3.55102040816327,3.26530612244898,10129
10126,19,2,2,6,3,2,3,3,3,4,4,4,5,5,2,2.89473684210526,2.42105263157895,2.52631578947368,2.57894736842105,3.42105263157895,3.78571428571429,3.36842105263158,3.42105263157895,10126
10125,33,2,2,6,1,3,2,2,1,3,4,4,2,4,1.51851851851852,2.93939393939394,2.39393939393939,2.81818181818182,2.24242424242424,2.84848484848485,3.11111111111111,3.45454545454545,2.75757575757576,10125
102,44,2,2,6,1,4,3,2,1,1,2,4,3,4,1.27027027027027,3.43181818181818,3.20454545454545,2.95454545454545,1.90909090909091,2.11363636363636,1.94594594594595,2.97727272727273,2.68181818181818,102
10105,21,2,2,6,1,4,2,2,1,3,4,2,3,4,1.5,3.38095238095238,3.23809523809524,3.61904761904762,2.19047619047619,2.71428571428571,3.625,2.80952380952381,2.42857142857143,10105
10117,40,2,2,6,2,3,3,3,3,2,2,2,2,4,2.1025641025641,2.4,2.2,3.05,1.975,3.825,3.23076923076923,3.7,2.35,10117
10111,54,2,2,6,1,5,1,2,2,2,3,3,3,4,1,3.14814814814815,2.72222222222222,3.85185185185185,1.22222222222222,2.98148148148148,3.75925925925926,3.94444444444444,2.05555555555556,10111
104,28,2,2,6,1,4,3,3,2,3,3,3,2,5,1.41666666666667,3.28571428571429,3.21428571428571,2.89285714285714,2.03571428571429,2.71428571428571,3,2.39285714285714,2.28571428571429,104
94,45,2,2,6,1,3,1,4,1,5,4,5,2,6,1.23809523809524,3.57777777777778,1.68888888888889,3.4,1.33333333333333,2.48888888888889,4.09523809523809,4.37777777777778,1.93333333333333,94
98,44,2,2,6,1.36363636363636,5,3,3,1,1,3.125,3,1,2,1.36363636363636,4.09090909090909,2.04545454545455,3.09090909090909,1.61363636363636,1.97727272727273,3.125,3.61363636363636,2.04545454545455,98
86,46,2,2,6,1.44117647058824,5,5,5,1,1,2.94285714285714,4,2,6,1.44117647058824,3.30434782608696,2.93478260869565,2.84782608695652,1.5,2.47826086956522,2.94285714285714,3.58695652173913,2.54347826086957,86
90,34,2,2,6,2,4,4,4,1,4,3,3,2,4,2.42424242424242,3.44117647058824,3.67647058823529,3.47058823529412,1.85294117647059,2.11764705882353,2.78787878787879,3.32352941176471,2.97058823529412,90
88,50,2,2,6,2,2,1,3,1,4,3,4,3,5,1.66666666666667,3.58,2.7,3.16,1.9,2.44,3.89583333333333,3.34,3.06,88
87,55,2,2,6,1,2,1,4,1,2,3,4,3,3,1.38,2.98181818181818,1.38181818181818,3.25454545454545,1.03636363636364,2.29090909090909,2.86,3.65454545454545,2.43636363636364,87
89,54,2,2,6,2,2,2,4,1,5,3,4,4,3,1.8,2.94444444444444,2.90740740740741,3.59259259259259,2.5,3.14814814814815,3.54,3.31481481481481,2.7037037037037,89
23,43,2,2,6,1,3,4,5,1,4,5,4,1,2,1.16216216216216,3.37209302325581,1.81395348837209,4.2093023255814,1.13953488372093,3.13953488372093,3.75675675675676,4.09302325581395,1.3953488372093,23
83,5,2,2,6,1,3,5,5,1,4,5,5,1,2,1,3.2,3.2,4.6,1,3,4.5,4,1,83
80,30,2,2,6,1,2,1,3,3,3,5,4,2,4,1.88,3.16666666666667,2.56666666666667,3.06666666666667,3.2,2.36666666666667,4,3.36666666666667,3.23333333333333,80
71,25,2,2,6,3,2,5,3,2,3,4,3,3,5,1.22727272727273,2.64,2,2.24,2.8,3,3.95454545454545,4.44,4.16,71
64,34,2,2,6,2,2,2,2,2,4,2,5,4,6,2.1875,2.76470588235294,2.64705882352941,2.97058823529412,1.97058823529412,3.05882352941176,2.9375,3.32352941176471,3.26470588235294,64
79,8,2,2,6,1,3,3,3,1,3,3,3,1,2,1.28571428571429,2.25,2.625,2.75,1.625,2.875,3.14285714285714,2.75,2.75,79
70,18,2,2,6,2,2,1,3,1,3,2,4,1,6,1.07692307692308,2.64705882352941,1.76470588235294,3.47058823529412,1.11764705882353,3.64705882352941,3.84615384615385,4.64705882352941,1.29411764705882,70
72,12,2,2,6,3,2,4,3,2,4,2,2,5,5,1.55555555555556,2.75,1.66666666666667,3.33333333333333,1.58333333333333,3.16666666666667,3.66666666666667,4.08333333333333,2.83333333333333,72
57,26,2,2,6,1,3,1,5,1,2,3,4,1,5,1.30434782608696,3.26923076923077,3.03846153846154,4.15384615384615,1.23076923076923,3.34615384615385,3.91304347826087,3.5,1.73076923076923,57
73,11,2,2,6,1,2,3,5,1,3,3,4,1,3,1.18181818181818,2.54545454545455,2.09090909090909,3.36363636363636,1.36363636363636,3.45454545454545,4.18181818181818,4.72727272727273,1.72727272727273,73
59,27,2,2,6,1,5,2,4,1,1,2,5,1,6,1.16,3.81481481481481,2.07407407407407,3.74074074074074,1,2.55555555555556,3.32,4.81481481481481,1.48148148148148,59
12,26,2,2,6,1,4,2,3,2,3,4,5,2,5,1.85,3.03846153846154,2.76923076923077,3.23076923076923,2.84615384615385,3.11538461538462,3.5,3.76923076923077,2.34615384615385,12
52,38,2,2,6,2,3,1,3,2,3,4,3,2,5,1.72222222222222,2.81578947368421,2.23684210526316,3.55263157894737,1.52631578947368,3,3.36111111111111,3.73684210526316,2.07894736842105,52
62,27,2,2,6,2,2,2,4,2,4,3,4,2,4,1.57894736842105,3.62962962962963,2.85185185185185,3.62962962962963,2,2.51851851851852,3.73684210526316,3.59259259259259,1.96296296296296,62
47,23,2,2,6,1.06666666666667,2,2,3,2,2,3.13333333333333,4,3,5,1.06666666666667,3.26086956521739,2.26086956521739,3.52173913043478,1.65217391304348,2.73913043478261,3.13333333333333,4,1.69565217391304,47
45,44,2,2,6,1.675,4,2,2,2,4,4,4,4,4,1.675,2.93181818181818,2.54545454545455,3.18181818181818,2.02272727272727,3.02272727272727,3.63414634146341,3.88636363636364,2.81818181818182,45
54,45,2,2,6,1,5,1,2,1,1,2,3,2,5,1.02702702702703,3.26666666666667,1.17777777777778,3.62222222222222,1.02222222222222,2.82222222222222,4.05405405405405,4.4,1.31111111111111,54
51,45,2,2,6,1,3,1,4,1,4,5,3,3,4,1.34090909090909,3.93333333333333,1.68888888888889,3.93333333333333,1.08888888888889,2.37777777777778,4.52272727272727,3.95555555555556,1.91111111111111,51
60,33,2,2,6,2,2,5,3,1,2,3,3,1,5,1.70967741935484,3.57575757575758,2.24242424242424,2.6969696969697,1.96969696969697,2.57575757575758,3.67741935483871,3.78787878787879,2.3030303030303,60
53,36,2,2,6,1,4,2,4,1,3,4,4,2,4,1.46666666666667,3.33333333333333,2.63888888888889,3.47222222222222,2.52777777777778,3,3.96666666666667,3.63888888888889,2.61111111111111,53
18,36,2,2,6,1,3,3,5,1,4,4,3,1,3,1.02857142857143,2.5,1.94444444444444,4.16666666666667,1.08333333333333,3.25,3.8,4,1.80555555555556,18
49,20,2,2,6,2,2,2,3,2,4,3,4,2,5,1.55,2.35,2.3,2.75,2,2.75,2.6,3.2,2.35,49
48,38,2,2,6,1,5,3,5,1,1,3,1,1,6,1.5,3.47368421052632,2.57894736842105,3.57894736842105,1.21052631578947,2.52631578947368,3.03333333333333,3.55263157894737,1.47368421052632,48
44,41,2,2,6,1,5,1,3,1,2,3,4,2,4,1.60975609756098,3.24390243902439,2.4390243902439,3.48780487804878,1.39024390243902,2.78048780487805,3.07317073170732,3.85365853658537,2.4390243902439,44
46,17,2,2,6,1,1,2,3,1,5,4,4,2,2,1.28571428571429,3.11764705882353,2.52941176470588,3.29411764705882,1.64705882352941,3.05882352941176,4.42857142857143,3.76470588235294,2.70588235294118,46
37,25,2,2,6,4,3,2,1,3,3,3,4,5,5,2,3.68,2.08,2.56,2.28,2.64,3.5,3.2,3.8,37
41,24,2,2,6,2,2,4,5,1,5,4,3,1,4,1.41176470588235,2.625,2.08333333333333,4.04166666666667,1.54166666666667,2.83333333333333,3.70588235294118,3.5,2.125,41
36,40,2,2,6,3,3,3,3,3,3,3,3,3,6,2.54285714285714,3.025,3.15,2.925,2.775,2.8,3.02857142857143,3.15,2.7,36
26,46,2,2,6,2,4,3,5,1,2,4,3,2,4,1.47619047619048,2.78260869565217,2.30434782608696,3.67391304347826,1.19565217391304,3.17391304347826,3.61904761904762,3.84782608695652,2.39130434782609,26
22,27,2,2,6,1,1,1,5,1,5,5,5,1,5,1,3.55555555555556,1.92592592592593,3.44444444444444,1.62962962962963,3.2962962962963,4.21739130434783,4.59259259259259,2.14814814814815,22
35,56,2,2,6,2,2,1,2,3,4,4,4,3,5,1.86666666666667,3.57142857142857,2.01785714285714,3.53571428571429,2.08928571428571,2.53571428571429,4.06818181818182,4.05357142857143,2.75,35
40,44,2,2,6,2,5,5,3,3,1,2,2,3,4,1.975,3.97727272727273,3.68181818181818,2.59090909090909,2.06818181818182,1.36363636363636,1.125,1.70454545454545,2.84090909090909,40
31,27,2,2,6,1.4375,5,2,4,1,1,3.75,4,1,5,1.4375,2.7037037037037,2.11111111111111,4.33333333333333,1.07407407407407,2.85185185185185,3.75,3.62962962962963,1.07407407407407,31
20,21,2,2,6,1,3,1,4,1,4,5,5,2,4,1.125,2.95238095238095,2.52380952380952,4.09523809523809,1.28571428571429,3.33333333333333,3.94444444444444,4.14285714285714,1.47619047619048,20
19,40,2,2,6,1,3,3,2,2,3,3,4,4,3,1.88235294117647,3,2.8,3.7,2,3.175,3.61764705882353,3.5,2.175,19
27,35,2,2,6,1,5,3,4,1,1,1,3,1,5,1.28125,2.45714285714286,2.2,3.82857142857143,1,2.88571428571429,2.70967741935484,4.42857142857143,1.22857142857143,27
10,4,2,2,6,1,4,5,3,2,1,3,1,4,2,1.5,3.25,4,2.75,3,2,2,1.75,3.75,10
17,54,2,2,6,1,2,1,3,1,4,4,5,1,5,1.34090909090909,2.68518518518519,2.62962962962963,3.46296296296296,1.2962962962963,3.44444444444444,3.22727272727273,4.22222222222222,1.51851851851852,17
8,52,2,2,6,1,5,5,3,3,1,2.9,2,2,6,1,4.15384615384615,2.53846153846154,3.48076923076923,1.65384615384615,2.44230769230769,2.9,4,1.98076923076923,8
11,28,2,2,6,1,2,2,4,1,4,3,3,1,5,1.04,3.10714285714286,1.89285714285714,3.21428571428571,1.10714285714286,2.57142857142857,2.68,2.75,2.07142857142857,11
5,47,2,2,6,1,2,1,2,1,2,4,4,4,5,1.82051282051282,2.80851063829787,2.27659574468085,2.91489361702128,1.68085106382979,3.14893617021277,3.82051282051282,3.76595744680851,3.02127659574468,5
6,11,2,2,6,1,4,2,2,3,2,3,2,5,2,1,3.90909090909091,3.54545454545455,3.45454545454545,1.81818181818182,2.09090909090909,3.33333333333333,3.72727272727273,2.81818181818182,6
4,32,2,2,6,1.66666666666667,5,5,5,1,1,3.2962962962963,3,1,5,1.66666666666667,2.375,2.8125,3.6875,1.8125,3.28125,3.2962962962963,3.5,1.9375,4
1,40,2,2,6,1,5,2,1,3,1,3,3,4,5,1.0625,4.025,2.625,3.775,1.85,2.225,3.625,3.7,2.275,1
7,8,2,2,6,2,2,2,4,1,4,3,4,2,2,2.125,2.125,2.625,3.375,1.75,3.625,2.875,3.5,2.375,7
10550,16,3,2,7,1,2,2,4,1,3,4,4,2,6,1.42857142857143,2.625,2.5625,3.5,1,2.6875,2.5,2.8125,1.5,10550
10547,57,3,2,7,1,3,3,4,1,3,4,5,2,6,1.54545454545455,3.26315789473684,2.3859649122807,3.6140350877193,1.31578947368421,3.12280701754386,3.81818181818182,4.14035087719298,1.92982456140351,10547
10539,51,3,2,7,2,3,1,4,2,4,3,5,1,5,2.08333333333333,3.23529411764706,2.58823529411765,3.13725490196078,2.47058823529412,2.49019607843137,3.19444444444444,3.64705882352941,2.74509803921569,10539
10526,36,3,2,7,2,2,3,2,1,3,3,4,3,7,1.66666666666667,3.44444444444444,2.86111111111111,3.52777777777778,1.77777777777778,2.88888888888889,3.2,3.38888888888889,2.19444444444444,10526
10538,12,3,2,7,1,3,1,4,1,4,3,5,1,4,1,2.66666666666667,1.83333333333333,3.58333333333333,1.66666666666667,3.75,3.8,4.33333333333333,2.41666666666667,10538
10533,13,3,2,7,1,3,5,5,1,2,4,4,2,5,1.23076923076923,2.92307692307692,2.69230769230769,4.23076923076923,1,3.76923076923077,3.76923076923077,4.07692307692308,1.46153846153846,10533
10536,25,3,2,7,1,5,4,4,1,2,4,3,1,5,1.1875,4.2,3.12,3.76,1.56,2.04,3.4375,3,1.64,10536
10541,20,3,2,7,3,5,2,1,1,1,2,3,4,4,1.21052631578947,3.3,2.4,3.7,1,2.7,3.57894736842105,3.95,2.15,10541
10543,20,3,2,7,2,2,3,4,1,4,3,3,2,4,2,3.1,2.55,3.2,1.3,2.8,3.16666666666667,3.05,2.25,10543
10509,44,3,2,7,1,3,4,5,2,3,4,4,4,4,1.28947368421053,2.72727272727273,3.15909090909091,4.11363636363636,1.36363636363636,3.47727272727273,3.21052631578947,3.93181818181818,2.43181818181818,10509
10529,6,3,2,7,3,2,2,3,3,3,2,3,2,2,1.5,4.25,2.25,2.5,2,1.75,1.25,2.75,2.75,10529
10515,46,3,2,7,1,5,3,2,1,1,5,5,3,7,1.45161290322581,3.8695652173913,3.10869565217391,3.47826086956522,1.06521739130435,2.30434782608696,2.93548387096774,3.82608695652174,1.8695652173913,10515
10518,13,3,2,7,1,1,1,5,1,5,5,5,1,3,1.5,3.53846153846154,3,3.84615384615385,1.69230769230769,2.84615384615385,4.6,4.30769230769231,2.15384615384615,10518
